,time,user,session,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,resolution,graph,position,scenario,story,globalPosition,minTime,timeDelta
91,1549274587110,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1396590909090909,juxtaposed-animated,demographics,4.139659090909091,1549274583177,3.933
92,1549274587143,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1546590909090909,juxtaposed-animated,demographics,4.154659090909091,1549274583177,3.966
93,1549274587177,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1671590909090909,juxtaposed-animated,demographics,4.167159090909091,1549274583177,4.0
94,1549274587210,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.17784090909090908,juxtaposed-animated,demographics,4.177840909090909,1549274583177,4.033
95,1549274587242,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.18681818181818186,juxtaposed-animated,demographics,4.1868181818181816,1549274583177,4.065
96,1549274587275,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1831818181818182,juxtaposed-animated,demographics,4.183181818181819,1549274583177,4.098
97,1549274587309,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.17136363636363636,juxtaposed-animated,demographics,4.171363636363636,1549274583177,4.132
98,1549274587343,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.16215909090909092,juxtaposed-animated,demographics,4.162159090909091,1549274583177,4.166
99,1549274587377,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.15056818181818182,juxtaposed-animated,demographics,4.150568181818182,1549274583177,4.2
100,1549274587410,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1343181818181818,juxtaposed-animated,demographics,4.134318181818182,1549274583177,4.233
101,1549274587443,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1190909090909091,juxtaposed-animated,demographics,4.119090909090909,1549274583177,4.266
102,1549274587477,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1053409090909091,juxtaposed-animated,demographics,4.105340909090909,1549274583177,4.3
103,1549274587510,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.09284090909090907,juxtaposed-animated,demographics,4.092840909090909,1549274583177,4.333
104,1549274587542,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.0825,juxtaposed-animated,demographics,4.0825,1549274583177,4.365
105,1549274587577,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.07363636363636364,juxtaposed-animated,demographics,4.073636363636363,1549274583177,4.4
106,1549274587610,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.06613636363636362,juxtaposed-animated,demographics,4.066136363636364,1549274583177,4.433
107,1549274587643,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.059772727272727276,juxtaposed-animated,demographics,4.059772727272727,1549274583177,4.466
108,1549274587677,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.05443181818181818,juxtaposed-animated,demographics,4.054431818181818,1549274583177,4.5
109,1549274587710,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.05204545454545455,juxtaposed-animated,demographics,4.052045454545454,1549274583177,4.533
110,1549274587776,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.04261363636363636,juxtaposed-animated,demographics,4.042613636363637,1549274583177,4.599
111,1549274587811,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.02931818181818182,juxtaposed-animated,demographics,4.029318181818182,1549274583177,4.634
112,1549274587843,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.023181818181818185,juxtaposed-animated,demographics,4.023181818181818,1549274583177,4.666
113,1549274587877,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.008863636363636362,juxtaposed-animated,demographics,4.008863636363636,1549274583177,4.7
114,1549274587910,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.9366666666666666,juxtaposed-animated,demographics,3.9366666666666665,1549274583177,4.733
115,1549274587944,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.7633333333333333,juxtaposed-animated,demographics,3.763333333333333,1549274583177,4.767
116,1549274587977,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.6,juxtaposed-animated,demographics,3.6,1549274583177,4.8
117,1549274588010,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.4566666666666666,juxtaposed-animated,demographics,3.4566666666666666,1549274583177,4.833
118,1549274588044,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.3383333333333333,juxtaposed-animated,demographics,3.3383333333333334,1549274583177,4.867
119,1549274588077,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.23666666666666664,juxtaposed-animated,demographics,3.236666666666667,1549274583177,4.9
120,1549274588143,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.21,juxtaposed-animated,demographics,3.21,1549274583177,4.966
121,1549274588175,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.9075,juxtaposed-animated,demographics,,1549274583177,4.998
122,1549274588209,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.5525,juxtaposed-animated,demographics,,1549274583177,5.032
123,1549274588242,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender-highlight,0.975,juxtaposed-animated,demographics,1.975,1549274583177,5.065
124,1549274588244,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.0375,juxtaposed-animated,demographics,,1549274583177,5.067
125,1549274588276,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender-highlight,0.36,juxtaposed-animated,demographics,1.3599999999999999,1549274583177,5.099
126,1549274588309,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender,0.8,juxtaposed-animated,demographics,0.8,1549274583177,5.132
128,1549274589010,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender,0.92,juxtaposed-animated,demographics,0.92,1549274583177,5.833
129,1549274589013,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender-highlight,0.05,juxtaposed-animated,demographics,1.05,1549274583177,5.836
130,1549274589043,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender-highlight,0.65,juxtaposed-animated,demographics,1.65,1549274583177,5.866
131,1549274589077,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,gender-highlight,0.94,juxtaposed-animated,demographics,1.94,1549274583177,5.9
132,1549274589079,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.02,juxtaposed-animated,demographics,,1549274583177,5.902
133,1549274589111,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.44,juxtaposed-animated,demographics,,1549274583177,5.934
134,1549274589144,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,move-highlight,0.89,juxtaposed-animated,demographics,,1549274583177,5.967
135,1549274589176,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.215,juxtaposed-animated,demographics,3.215,1549274583177,5.999
136,1549274589210,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.47,juxtaposed-animated,demographics,3.4699999999999998,1549274583177,6.033
137,1549274589244,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.69,juxtaposed-animated,demographics,3.69,1549274583177,6.067
138,1549274589276,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,highlight-demographics,0.875,juxtaposed-animated,demographics,3.875,1549274583177,6.099
139,1549274589310,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.002045454545454545,juxtaposed-animated,demographics,4.0020454545454545,1549274583177,6.133
140,1549274589343,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.01090909090909091,juxtaposed-animated,demographics,4.010909090909091,1549274583177,6.166
141,1549274589377,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.01840909090909091,juxtaposed-animated,demographics,4.018409090909091,1549274583177,6.2
142,1549274589444,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.024431818181818183,juxtaposed-animated,demographics,4.024431818181818,1549274583177,6.267
143,1549274589476,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.030227272727272724,juxtaposed-animated,demographics,4.030227272727273,1549274583177,6.299
144,1549274589510,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.039090909090909086,juxtaposed-animated,demographics,4.039090909090909,1549274583177,6.333
145,1549274589543,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.043977272727272726,juxtaposed-animated,demographics,4.043977272727273,1549274583177,6.366
146,1549274589576,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.053636363636363635,juxtaposed-animated,demographics,4.053636363636364,1549274583177,6.399
147,1549274589611,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.06284090909090909,juxtaposed-animated,demographics,4.062840909090909,1549274583177,6.434
148,1549274589643,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.0715909090909091,juxtaposed-animated,demographics,4.071590909090909,1549274583177,6.466
149,1549274589677,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.07920454545454546,juxtaposed-animated,demographics,4.079204545454545,1549274583177,6.5
150,1549274589709,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.08568181818181818,juxtaposed-animated,demographics,4.085681818181818,1549274583177,6.532
151,1549274589744,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.09113636363636364,juxtaposed-animated,demographics,4.091136363636363,1549274583177,6.567
152,1549274589777,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.09579545454545453,juxtaposed-animated,demographics,4.0957954545454545,1549274583177,6.6
153,1549274589810,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.09784090909090908,juxtaposed-animated,demographics,4.097840909090909,1549274583177,6.633
154,1549274589843,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.10227272727272728,juxtaposed-animated,demographics,4.1022727272727275,1549274583177,6.666
155,1549274589877,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.1106818181818182,juxtaposed-animated,demographics,4.110681818181818,1549274583177,6.7
156,1549274589909,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.11761363636363635,juxtaposed-animated,demographics,4.117613636363636,1549274583177,6.732
157,1549274589943,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.12340909090909093,juxtaposed-animated,demographics,4.123409090909091,1549274583177,6.766
158,1549274589976,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.12193181818181817,juxtaposed-animated,demographics,4.121931818181818,1549274583177,6.799
159,1549274590010,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.10761363636363636,juxtaposed-animated,demographics,4.107613636363636,1549274583177,6.833
160,1549274590044,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.09806818181818182,juxtaposed-animated,demographics,4.098068181818181,1549274583177,6.867
161,1549274590077,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.08920454545454545,juxtaposed-animated,demographics,4.089204545454545,1549274583177,6.9
162,1549274590110,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.08420454545454545,juxtaposed-animated,demographics,4.084204545454545,1549274583177,6.933
163,1549274590144,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.07488636363636364,juxtaposed-animated,demographics,4.074886363636364,1549274583177,6.967
164,1549274590177,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.06670454545454546,juxtaposed-animated,demographics,4.066704545454545,1549274583177,7.0
165,1549274590210,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.059318181818181825,juxtaposed-animated,demographics,4.059318181818182,1549274583177,7.033
166,1549274590243,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.052386363636363634,juxtaposed-animated,demographics,4.052386363636364,1549274583177,7.066
167,1549274590277,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.046590909090909086,juxtaposed-animated,demographics,4.046590909090909,1549274583177,7.1
168,1549274590310,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.04159090909090909,juxtaposed-animated,demographics,4.0415909090909095,1549274583177,7.133
169,1549274590344,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.03931818181818182,juxtaposed-animated,demographics,4.039318181818182,1549274583177,7.167
170,1549274590377,1549274269235-0.1jsc8jkhrlrj,1549274269236-0.yzc7jfhnfej,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1559,953,2.0,demographics,0.03318181818181818,juxtaposed-animated,demographics,4.033181818181818,1549274583177,7.2
